payment_method_id,user_id,payment_type,provider,masked_details,last_four_digits,token,status,is_default,registration_date,expiry_date,last_used,transactions_count,total_amount_processed,verification_status,country,issuer_bank,billing_address,cvv_verified,three_ds_enabled,failed_attempts,risk_score
754,3029,ewallet,PayPal,fmejia@example.net,,955f0079-fe6b-4b92-9c8d-9295b385b9b3,active,True,2024-01-17 09:32:03,,2025-09-29 09:32:03,125,44781.48,verified,MX,,,,,0,59.54
755,3824,debit_card,Mastercard Debit,****9379,9379,43c8692e-e1dd-4580-9b9a-cf99bcad2631,active,True,2024-03-25 09:32:03,01/29,2025-09-11 09:32:03,123,42024.9,verified,MX,"Norris, Anderson and Davidson","175 Michael Ford, North Jodi, AS 74187",True,True,0,21.53
756,2649,debit_card,Visa Debit,****7185,7185,783ea2df-b494-4726-a19d-68069c7f0a63,inactive,False,2025-03-20 09:32:03,10/28,2025-02-22 09:32:03,29,1845.72,verified,MX,Lewis-Miles,"771 Cuevas Plains, Sanderstown, GU 03366",True,True,0,26.52
757,1414,debit_card,Mastercard Debit,****5370,5370,0a3ede81-4b46-428c-a5ee-1ff8115d8dd4,inactive,False,2024-07-15 09:32:03,04/29,2025-08-08 09:32:03,27,2880.66,verified,MX,Carpenter-Porter,"9844 Gregory Loaf Apt. 663, Port Mike, AL 10870",False,True,0,59.04
758,7992,credit_card,Visa,****4920,4920,e117d456-0106-4319-a5c4-cf87aa5dbd5e,inactive,False,2024-10-29 09:32:03,01/26,2024-11-24 09:32:03,26,1318.01,failed,MX,Martin PLC,"12667 Marquez Views, Clayside, AL 54000",True,True,0,92.93
759,3679,bank_transfer,SPEI,****5383,5383,1eadbd6e-2d2b-4a8d-aaa4-3197367e6770,active,False,2024-06-05 09:32:03,,2025-09-12 09:32:03,123,34005.37,verified,MX,Mccullough-Welch,,,,0,0.51
760,7017,bank_transfer,TEF,****9891,9891,eca1f4e8-2989-41a6-ba8f-47b73ca9738a,active,False,2025-08-03 09:32:03,,2025-09-09 09:32:03,27,34733.03,verified,MX,Murphy and Sons,,,,0,74.88
761,8050,credit_card,Mastercard,****6915,6915,ebf471a6-92c2-4506-943d-5d03787ec331,active,True,2024-03-28 09:32:03,06/30,2025-09-12 09:32:03,20,48736.34,verified,CO,Peters-Lee,"478 Christine Valley, Stewartview, MA 89236",True,True,0,58.55
762,1943,bank_transfer,PSE,****1911,1911,d5aee514-19ca-4d38-afef-481549f841c0,active,False,2024-06-24 09:32:03,,2025-10-04 09:32:03,93,5854.33,verified,CO,Cordova LLC,,,,0,81.45
763,5932,credit_card,Visa,****6686,6686,567200c2-3dc5-423d-87d1-644d34337185,active,False,2024-07-24 09:32:03,10/28,2025-09-25 09:32:03,113,5677.56,verified,BR,West Inc,"384 Michael Motorway, Lake Heathertown, AR 59540",True,False,0,66.65
764,8346,credit_card,Mastercard,****3649,3649,123051b4-7479-4f6d-ac4e-9b928635775b,active,False,2024-11-20 09:32:03,06/29,2025-10-13 09:32:03,168,31139.07,verified,MX,Coleman Group,"518 Moore Wall Apt. 032, North Cathyton, MI 63893",False,True,0,10.5
765,86,bank_transfer,PSE,****4342,4342,2b6b35d4-f67f-4248-b878-f4c956411b80,active,False,2025-08-01 09:32:03,,2025-10-17 09:32:03,116,33668.21,verified,BR,"Hudson, Garner and Harris",,,,0,21.02
766,1317,credit_card,Mastercard,****4145,4145,7169544e-cfd8-48b2-973d-40985201c2dd,active,False,2025-06-13 09:32:03,04/28,2025-09-01 09:32:03,121,10394.77,verified,BR,Rios-Torres,"998 Debra Grove Apt. 387, Port Kaylee, NY 39314",True,True,0,24.25
767,2929,ewallet,Rappi Pay,syoung@example.com,,16bf6efa-9896-4321-b73e-22bf87eb58bc,expired,False,2025-07-02 09:32:03,,2024-10-25 09:32:03,32,2284.71,verified,BR,,,,,0,19.93
768,8905,bank_transfer,SPEI,****1092,1092,3def4038-6e86-4b97-92f6-ab92874cd79f,active,True,2024-08-23 09:32:03,,2025-08-30 09:32:03,172,24577.84,verified,CL,"Fox, Weber and Myers",,,,0,10.02
769,6073,bank_transfer,TEF,****7784,7784,286b34dd-aa90-4401-a75c-f0aa11bded47,active,False,2024-04-23 09:32:03,,2025-09-05 09:32:03,181,46059.29,pending,BR,Bryan-Larson,,,,0,55.27
770,5127,credit_card,Mastercard,****5137,5137,33d52c9c-b199-4a22-b819-391d0b2d0897,active,False,2025-04-26 09:32:03,12/25,2025-10-01 09:32:03,81,2352.03,verified,BR,Mccoy-Colon,"51256 Miles Union, Jennifertown, NE 31447",True,True,0,97.93
771,403,debit_card,Mastercard Debit,****4673,4673,400a3814-5585-4c8e-8547-080254e67517,active,False,2025-05-13 09:32:03,08/29,2025-10-17 09:32:03,89,9927.61,verified,MX,"Moran, Morrison and Smith","3327 Jill Union, Nataliemouth, TX 95350",True,False,0,78.52
772,374,bank_transfer,PSE,****3520,3520,d15aeddf-4d0b-4d4b-838d-6ba04fb43e97,active,False,2025-09-13 09:32:03,,2025-09-26 09:32:03,35,3228.14,verified,CL,Johnson-Navarro,,,,0,68.62
773,174,bank_transfer,Transferencia,****2501,2501,5058340a-24b8-46c9-9362-1256bd3ffc35,active,True,2025-07-25 09:32:03,,2025-09-15 09:32:03,161,18424.63,verified,MX,Patterson and Sons,,,,0,53.57
774,8853,debit_card,Visa Debit,****1943,1943,7bcc6411-77c6-4308-a98c-14ce701c37bd,blocked,False,2025-10-20 09:32:03,10/29,2024-11-29 09:32:03,10,419.45,pending,AR,Gonzalez and Sons,"9994 Gibbs Radial Suite 732, Josephchester, IN 20937",True,True,2,4.47
775,9330,credit_card,American Express,****5716,5716,cdac6f19-01e3-4364-a14e-bd268a61732a,active,True,2024-04-08 09:32:03,10/29,2025-09-03 09:32:03,173,19303.86,verified,MX,"Martin, Hill and Hester","916 Thompson Tunnel Suite 002, Lake Lucas, MO 10791",True,False,0,31.17
776,9232,debit_card,Mastercard Debit,****6219,6219,6dbe3b17-8dcd-4ba7-bba3-d1b118996ba2,active,True,2025-01-13 09:32:03,04/26,2025-10-22 09:32:03,140,4602.02,pending,CL,"Mills, Oliver and Livingston","8950 Jodi Greens, East Brianview, MI 80982",True,True,0,89.6
777,2303,credit_card,American Express,****9710,9710,70c5b460-9508-48cb-bd41-27c0cc33473a,active,False,2025-01-22 09:32:03,01/28,2025-09-14 09:32:03,184,4556.11,verified,AR,Nelson and Sons,"07851 Max Village Apt. 657, Port Douglas, HI 14809",True,True,0,83.27
778,2812,ewallet,MercadoPago,michael28@example.net,,3fe492eb-c759-43be-a5d9-e294099c1fe1,active,False,2024-11-16 09:32:03,,2025-09-24 09:32:03,23,32249.31,verified,AR,,,,,0,98.99
779,8631,credit_card,Diners Club,****7472,7472,f1202d82-58e4-4945-8e98-2f5d7098a411,expired,True,2024-12-14 09:32:03,08/25,2024-12-17 09:32:03,15,1443.88,verified,BR,Jones Ltd,"8525 Rodriguez Spring, East Ronald, VI 20053",True,False,0,18.67
780,1068,bank_transfer,SPEI,****6956,6956,cbb1116d-971b-4a40-b0a6-7e85f0c63cd3,active,False,2025-04-29 09:32:03,,2025-09-08 09:32:03,22,1300.56,verified,CO,Ortiz Ltd,,,,0,3.75
781,5969,bank_transfer,Transferencia,****2530,2530,958da8f8-925d-47f9-8238-24801e59ead6,active,False,2025-10-02 09:32:03,,2025-09-14 09:32:03,33,37115.39,verified,BR,Barr Ltd,,,,0,55.29
782,687,debit_card,Visa Debit,****6999,6999,d1fdba70-8d17-45f6-8b2b-1b84e230c0dd,blocked,True,2024-07-12 09:32:03,06/30,2025-07-06 09:32:03,6,866.83,verified,MX,Lara-Padilla,"5909 Michael Groves Apt. 067, Wesleybury, VI 39994",True,True,3,63.81
783,2548,credit_card,Diners Club,****4359,4359,99aae30c-3328-4a92-a9cd-368877d7029f,active,False,2024-07-25 09:32:03,04/30,2025-10-10 09:32:03,156,5850.78,verified,CL,Cole and Sons,"3444 Theodore Mills, Bridgetview, KS 16802",True,True,0,12.01
784,2381,debit_card,Mastercard Debit,****9057,9057,f6900dbc-9b21-49fc-a875-3600e4612886,active,True,2024-05-11 09:32:03,09/28,2025-10-21 09:32:03,119,24311.53,verified,MX,Short Inc,"6381 Price Ford, North Melissaview, MO 66334",True,True,0,52.98
785,6880,debit_card,Visa Debit,****8240,8240,a947ac6f-c99c-4912-aac1-c9657dd2ee7e,expired,False,2025-06-06 09:32:03,01/25,2025-01-27 09:32:03,31,3980.99,pending,BR,Valentine-Sherman,"0298 Ricardo Point, Vasquezbury, ND 00838",False,False,0,43.94
786,3280,credit_card,Visa,****9173,9173,c9bb681f-2e3a-4cf3-a7f6-4bfee6e2b49a,active,False,2025-02-24 09:32:03,07/26,2025-09-22 09:32:03,181,47216.15,failed,BR,"Mckinney, Jackson and Hughes","21872 Brenda Hollow Suite 593, West Katelyn, NY 95225",True,True,0,97.87
787,5154,credit_card,Mastercard,****9042,9042,6b38aa2f-07e5-4ae1-b05d-0f5ead801c23,expired,True,2025-02-24 09:32:03,03/25,2025-02-24 09:32:03,11,3336.97,verified,MX,Scott LLC,"33006 Forbes Rapid Apt. 514, Johnsonberg, KS 43183",True,True,0,39.15
788,9499,debit_card,Visa Debit,****2202,2202,bcbe349c-0870-46c1-8a34-873ba22f2099,inactive,False,2025-09-25 09:32:03,07/29,2025-01-19 09:32:03,18,472.96,verified,CO,Miller-Velez,"Unit 8314 Box 8668, DPO AE 50618",True,True,0,55.97
789,8923,debit_card,Visa Debit,****9596,9596,3ee14348-bdc4-4cad-b745-eada8aec3b09,active,True,2024-07-05 09:32:03,12/27,2025-09-09 09:32:03,177,40729.05,verified,MX,"Smith, Smith and Bryant","71564 Mason Spur, Port Reginahaven, PR 55031",True,False,0,28.97
790,7089,credit_card,Mastercard,****4615,4615,b4ec42a0-0a38-4a44-94c3-fb013293127b,active,False,2024-12-10 09:32:03,08/27,2025-10-11 09:32:03,53,40285.15,verified,BR,"Parks, Ryan and Ramirez","07836 Kendra Crossing Suite 864, Lake Ryanburgh, PW 54432",True,True,0,3.75
791,3672,bank_transfer,Transferencia,****4847,4847,18bf1e4e-a20f-468e-8991-85dd33212f31,active,False,2025-06-16 09:32:03,,2025-09-01 09:32:03,178,4785.44,verified,CO,"Archer, Greer and Jones",,,,0,10.01
792,5827,debit_card,Visa Debit,****4123,4123,eba5394f-e369-4e5c-8996-52968a7ebe9a,active,False,2024-06-04 09:32:03,02/27,2025-10-08 09:32:03,85,40007.71,verified,CO,Montgomery-Rivera,"9807 Arnold Dale, Friedmanmouth, TX 96187",True,False,0,71.84
793,5759,bank_transfer,PIX,****4140,4140,c66d0f49-feee-4818-9a63-db7ce6e5463f,active,False,2025-02-12 09:32:03,,2025-09-02 09:32:03,97,21487.98,verified,PE,"Carpenter, Morse and Reed",,,,0,2.29
794,902,credit_card,Visa,****2650,2650,9b8a766a-e2af-4cb4-b306-068b3c21e7e0,active,False,2024-10-10 09:32:03,05/26,2025-08-26 09:32:03,27,32558.08,verified,BR,"Herrera, Wilson and Hunter","USCGC Johnson, FPO AE 90977",True,True,0,61.6
795,6161,debit_card,Maestro,****3221,3221,a12219b1-c2d7-4d83-af63-0570e83da918,active,False,2025-09-02 09:32:03,10/27,2025-10-07 09:32:03,75,25106.44,verified,CL,Thomas and Sons,"222 Walker Point, East Brandonmouth, MI 99834",True,True,0,58.38
796,1386,credit_card,Diners Club,****8959,8959,5aba5314-a054-4ea1-b764-5dd0c8302db6,active,False,2024-05-27 09:32:03,05/26,2025-09-27 09:32:03,112,46564.13,pending,BR,Benjamin-Holland,"45316 Hernandez Roads, West Brettside, IL 18688",True,False,0,99.0
797,8686,credit_card,Visa,****6077,6077,5acd1f80-40b9-44cb-a739-1ee7c150ee42,active,False,2024-07-03 09:32:03,09/29,2025-09-28 09:32:03,170,37351.57,verified,MX,Garcia Inc,"5345 Johnson Plains Suite 832, Watsonton, VI 20150",True,True,0,67.58
798,9604,debit_card,Mastercard Debit,****3606,3606,c507570a-cc7e-4d29-b852-06f120e2b233,blocked,False,2024-01-20 09:32:03,08/26,2025-07-18 09:32:03,28,2031.74,verified,AR,Sullivan Ltd,"4148 Annette Lights Suite 750, Snyderland, IN 05046",True,False,3,80.34
799,4161,credit_card,Mastercard,****5188,5188,9650f2fa-bc72-431b-89d0-a798c7f93e35,active,True,2024-11-27 09:32:03,10/28,2025-09-16 09:32:03,193,37193.08,verified,BR,Martin Inc,"5095 Holly Ports, South Wendyfurt, UT 78132",True,True,0,24.51
800,2241,debit_card,Mastercard Debit,****4194,4194,4ded631b-5e5f-413c-9859-9a376e1681cc,active,False,2024-07-02 09:32:03,10/29,2025-09-19 09:32:03,78,7770.64,verified,BR,Lee Inc,"21162 Andrews Villages, West Brandyside, VT 10090",True,False,0,29.28
801,2531,credit_card,Visa,****2586,2586,8962cdf8-98bc-47c0-8e3b-db75c1dd7926,inactive,False,2023-11-25 09:32:03,09/27,2025-08-21 09:32:03,47,1984.95,verified,MX,"Hawkins, Foster and Phillips","459 Evan Flats, Lake Amy, AZ 59454",True,True,0,93.53
802,4231,debit_card,Visa Debit,****3095,3095,8dfbb40a-307a-45c1-9594-b934a922ddad,active,False,2023-12-05 09:32:03,10/27,2025-10-08 09:32:03,178,7089.45,verified,BR,Anderson LLC,"437 Little Plaza Apt. 801, Rollinsport, AR 54399",True,True,0,86.48
803,2862,credit_card,Visa,****8347,8347,d97e21ee-d0c6-4871-9a32-4845114358d7,active,True,2023-11-10 09:32:03,10/30,2025-09-20 09:32:03,153,42539.58,failed,MX,Thomas-Lewis,"8065 Dixon Locks Suite 350, Ramirezville, AZ 84388",True,False,0,9.32
804,5108,debit_card,Maestro,****6927,6927,62010f86-91f0-4b92-b1ae-0144b22f3970,inactive,False,2024-06-18 09:32:03,01/26,2025-04-03 09:32:03,32,1552.18,verified,MX,"Howard, Allen and Lee","7640 Martin Glens Apt. 290, North Holly, RI 43549",False,False,0,77.87
805,7520,ewallet,Rappi Pay,hhughes@example.org,,a5868b5c-0184-4c29-821f-f055a38c60d3,inactive,False,2025-10-18 09:32:03,,2025-03-20 09:32:03,18,1865.29,pending,MX,,,,,0,91.89
806,5441,credit_card,Visa,****4161,4161,12d81367-ec83-43cc-8f9b-9c995e749616,active,False,2025-01-21 09:32:03,09/30,2025-10-04 09:32:03,135,1204.95,verified,CO,Carter-Whitaker,"PSC 2334, Box 7912, APO AA 03007",True,False,0,3.92
807,6048,credit_card,Visa,****2034,2034,71bdee82-70c7-4dfd-b26d-fd05c6da39a3,active,True,2024-06-25 09:32:03,05/26,2025-09-06 09:32:03,169,2620.53,verified,CL,"Palmer, Murphy and Brown","272 Ruben Keys, East Carolyn, AK 32361",True,False,0,44.43
808,6831,debit_card,Visa Debit,****4940,4940,d4ac50cf-eac4-416f-950e-818280f628a0,active,False,2024-03-10 09:32:03,03/30,2025-09-13 09:32:03,101,18750.04,verified,MX,Barnes-Taylor,"793 Gregory Hill, South Xavierville, OR 83527",True,True,0,19.78
809,255,credit_card,American Express,****3959,3959,39f4e211-94b5-4388-b0eb-1fa1353fcb6d,active,False,2025-05-30 09:32:03,11/26,2025-09-10 09:32:03,185,6640.25,verified,BR,Shah-Owens,"35571 Mcdonald Station Apt. 711, Port Michellebury, PR 12206",False,False,0,43.56
810,2024,bank_transfer,Transferencia,****2041,2041,99f93a27-5b3b-4b12-aadc-e6f11b473fcd,inactive,False,2024-12-15 09:32:03,,2025-03-28 09:32:03,8,1281.84,verified,MX,Fields PLC,,,,0,84.88
811,8352,debit_card,Mastercard Debit,****2788,2788,5b9a861f-8afb-4f49-8b0f-e56605f45097,active,False,2024-07-06 09:32:03,07/29,2025-10-01 09:32:03,29,49737.14,pending,PE,Wheeler-Myers,"9781 Diana Road, North Craig, GA 33186",True,True,0,45.73
812,2242,credit_card,Mastercard,****9848,9848,197928ad-3c03-4801-ba39-91f5dcd92bb3,inactive,True,2025-03-23 09:32:03,02/30,2025-06-25 09:32:03,2,1599.85,verified,MX,"Brown, Morris and Scott","6107 Allen Orchard, South Kristopherstad, PR 59854",True,True,0,81.12
813,6165,bank_transfer,PIX,****3104,3104,688c1fbf-e313-4e19-878f-b24a47dd54b2,active,True,2024-09-23 09:32:03,,2025-09-02 09:32:03,44,23017.11,verified,BR,Johnson-Baker,,,,0,16.08
814,9378,debit_card,Mastercard Debit,****3276,3276,f24123e2-05ed-4340-8a9c-35b6340acc94,active,False,2024-01-08 09:32:03,05/29,2025-09-09 09:32:03,72,38017.43,verified,BR,Koch and Sons,"473 Miller Causeway, Christinamouth, CA 52393",True,True,0,28.3
815,8902,credit_card,American Express,****9476,9476,72db08b6-76a8-4819-ab33-6f0a1cfd51e7,active,False,2025-04-23 09:32:03,06/29,2025-09-03 09:32:03,10,45094.08,verified,MX,Leonard-Graham,"64053 Johnson Lock Apt. 806, Amberland, GU 25952",True,True,0,59.29
816,24,credit_card,Visa,****8502,8502,1643cbce-6ea1-48f9-b0a3-e53314ffb07c,active,False,2024-08-13 09:32:03,10/26,2025-10-19 09:32:03,139,31798.54,verified,AR,"Brown, Smith and Gomez","389 Kimberly Walks, Kevinland, AL 51190",True,True,0,42.83
817,7763,ewallet,MercadoPago,lovedylan@example.net,,5418b988-1a07-4007-8b53-a6e2ac64230f,active,False,2024-04-18 09:32:03,,2025-09-11 09:32:03,101,41818.11,verified,BR,,,,,0,97.96
818,3818,credit_card,Visa,****4538,4538,f48389ad-97a5-4050-8310-a25f68164e52,active,False,2025-08-29 09:32:03,09/29,2025-08-31 09:32:03,12,5378.95,verified,CO,Payne PLC,"1251 Christopher Drive, East Matthewfort, NC 00606",True,True,0,54.6
819,9591,debit_card,Visa Debit,****3839,3839,d7a15cfe-096c-4d18-957e-807b593fbdb7,active,True,2025-08-15 09:32:03,05/30,2025-09-07 09:32:03,180,12816.75,verified,CO,Riggs LLC,"3713 Smith Mountains Suite 005, Franklinland, AK 41832",True,True,0,52.56
820,2786,credit_card,Visa,****5028,5028,639aca50-df03-42b8-b20c-b0f7619d214b,active,False,2025-08-02 09:32:03,09/30,2025-10-08 09:32:03,196,11553.92,verified,AR,Gibson Ltd,"95067 Parker Key, Port Brianbury, AR 89142",True,True,0,37.74
821,4818,bank_transfer,PIX,****1891,1891,d1fca1ed-b25e-4fcd-9d50-41cb6c580a8e,active,False,2024-02-27 09:32:03,,2025-08-26 09:32:03,147,46473.76,failed,MX,"Garner, Novak and Hopkins",,,,0,48.84
822,4179,bank_transfer,PSE,****7602,7602,8134182e-1b64-492a-b222-2923aec42809,active,False,2024-11-18 09:32:03,,2025-08-27 09:32:03,141,45164.37,verified,MX,"Moses, Parks and Mcdonald",,,,0,84.11
823,4176,debit_card,Visa Debit,****7604,7604,b6cb9bc5-4877-4579-90f6-e3c313099cac,active,False,2024-03-03 09:32:03,04/30,2025-09-15 09:32:03,189,8581.49,verified,PE,"Gallagher, Cross and Jordan","USNV Patterson, FPO AE 77487",False,False,0,75.12
824,5617,credit_card,Visa,****1483,1483,3ce9f8ee-f870-42d4-85d6-c773ac45c94f,active,True,2024-02-01 09:32:03,08/26,2025-10-02 09:32:03,35,2786.44,verified,CO,"Shaw, Brown and Torres","178 Williams Island, Michaelborough, MH 75409",True,True,0,20.93
825,2272,credit_card,Diners Club,****8333,8333,634a43ba-249f-4764-b40c-f53b71d6e9e7,expired,False,2025-01-07 09:32:03,03/25,2025-05-08 09:32:03,19,4364.97,verified,MX,Smith-Carrillo,"318 Caldwell Ports, Johnsonmouth, SC 44006",True,True,0,4.68
826,4518,debit_card,Mastercard Debit,****2047,2047,f55984d3-f1eb-46c9-bbbf-daad952da0b8,active,False,2024-07-16 09:32:03,11/29,2025-09-08 09:32:03,86,33372.88,verified,CO,Ferguson-Mitchell,"737 Atkinson Row, North Timothyport, CA 85549",True,True,0,91.87
827,726,debit_card,Visa Debit,****5838,5838,0c340bf5-51d5-44dd-acb6-89623cefe094,active,False,2024-01-13 09:32:03,01/30,2025-09-27 09:32:03,122,8281.01,verified,BR,Floyd LLC,"9659 Brian Fort Suite 534, Jenniferhaven, IA 35008",False,True,0,21.08
828,8762,debit_card,Maestro,****7077,7077,c2c6e6b5-a293-405d-af4b-00585bfe73d1,active,True,2024-01-14 09:32:03,04/26,2025-09-20 09:32:03,173,18471.38,pending,CL,Gonzalez and Sons,"59235 Pierce Crossroad, Pamelaville, MP 92659",True,True,0,94.47
829,3092,bank_transfer,TEF,****7440,7440,de1bf080-f8ea-4909-bc6a-2b41863cfc0e,expired,False,2024-12-18 09:32:03,,2025-07-21 09:32:03,27,46.02,pending,MX,Berger-White,,,,0,39.67
830,5248,bank_transfer,TEF,****5377,5377,da224421-0417-4e32-ac75-47c0921f0b6a,inactive,False,2024-01-13 09:32:03,,2025-03-14 09:32:03,36,1942.85,verified,MX,"Johnson, Guzman and Jimenez",,,,0,99.39
831,9207,credit_card,Visa,****5184,5184,608bb040-ae64-42be-b626-3ff1495bf69e,active,False,2023-11-13 09:32:03,01/29,2025-09-25 09:32:03,135,30111.28,verified,CL,"Smith, Miller and Jones","Unit 3301 Box 0967, DPO AP 76423",True,False,0,34.07
832,7060,ewallet,PayPal,naguilar@example.net,,cbc9d2cc-81bc-484a-bfcf-b2470e5e817b,inactive,False,2024-08-01 09:32:03,,2025-03-28 09:32:03,38,4606.05,verified,MX,,,,,0,23.6
833,3840,debit_card,Visa Debit,****7328,7328,18b0c789-8e50-49fd-a5d0-454d62a2038e,active,False,2024-04-25 09:32:03,07/26,2025-09-11 09:32:03,135,37661.97,verified,MX,Mcintosh Inc,"80097 Ramirez Mountains, Lake Tammy, SD 78517",True,False,0,38.75
834,2587,debit_card,Maestro,****2141,2141,0411e2c1-afad-42a7-aaae-7eb64dc3e153,inactive,False,2024-12-14 09:32:03,07/29,2025-02-26 09:32:03,16,1061.87,verified,MX,"Wells, Patterson and Dean","0210 Morris Throughway Apt. 359, Lorraineborough, KS 94765",True,True,0,66.36
835,5174,bank_transfer,TEF,****8312,8312,9a73273b-4daa-4515-a4fc-00a279cabac2,active,False,2024-08-17 09:32:03,,2025-08-28 09:32:03,42,38785.38,verified,BR,Hebert Inc,,,,0,23.43
836,4369,debit_card,Visa Debit,****9393,9393,255d5961-306b-4c06-97ae-e584c9a7d11f,active,False,2025-09-25 09:32:03,08/28,2025-09-20 09:32:03,181,44053.88,verified,AR,Wagner-Smith,"17763 Robert Stream, Ryanmouth, MO 67187",True,True,0,43.45
837,3478,credit_card,American Express,****6046,6046,75de9de8-75db-4d80-aaeb-e31bc80fc740,active,False,2024-07-19 09:32:03,04/29,2025-09-03 09:32:03,11,8001.79,verified,CL,Massey Group,"23699 Laura Creek Suite 418, New Steve, AS 69354",True,True,0,53.25
838,2475,ewallet,Clip,caldwelljeremy@example.org,,f4711694-b5a3-43c4-bc00-10ae779a7d0f,inactive,False,2024-06-26 09:32:03,,2025-08-10 09:32:03,5,1248.67,verified,BR,,,,,0,69.22
839,9807,credit_card,American Express,****9536,9536,d42d3152-980a-4277-928b-b87513e88a8c,expired,False,2024-10-25 09:32:03,06/25,2024-11-28 09:32:03,43,785.5,verified,AR,"Cook, Lee and Crawford","2676 Anthony Burg Suite 637, Elizabethville, TX 19823",True,False,0,62.06
840,5107,debit_card,Mastercard Debit,****1727,1727,7ab2b57c-56fd-495e-a236-7f8eb2bee09d,active,True,2024-03-13 09:32:03,02/30,2025-10-08 09:32:03,93,25939.33,verified,MX,Jackson Ltd,"25250 Williams Lock, Port Josephland, ME 24945",True,True,0,41.56
841,8240,bank_transfer,PIX,****5458,5458,25af0c3c-6fd8-4e8c-b5e6-c0de70424c49,active,False,2024-10-11 09:32:03,,2025-09-27 09:32:03,51,10956.11,verified,CO,"Peters, Turner and Lewis",,,,0,81.17
842,4208,debit_card,Mastercard Debit,****4777,4777,70a22252-18de-48bf-a92e-c4c9cc232824,active,True,2025-08-11 09:32:03,09/26,2025-10-01 09:32:03,142,34866.37,verified,BR,Oconnell PLC,"3868 Villanueva Field, Port Leonard, NM 47379",True,True,0,15.95
843,6192,credit_card,Visa,****1548,1548,c5ae1829-07f1-4fa3-aa72-92046e4d45b1,active,False,2025-05-21 09:32:03,10/26,2025-08-30 09:32:03,152,17673.62,verified,MX,Brown-Flynn,"2301 Nelson Burg Suite 072, East Jeffmouth, NJ 99761",True,False,0,40.17
844,8335,debit_card,Visa Debit,****1953,1953,1a073fb8-d83b-4c1e-a1f3-981d876aab17,active,False,2025-07-11 09:32:03,08/26,2025-10-20 09:32:03,113,34616.54,verified,PE,Dunn-Mcgee,"Unit 1450 Box 9652, DPO AE 01293",True,False,0,75.98
845,9157,credit_card,Visa,****4329,4329,e1021115-9dcd-49a8-8a16-35ab416e2346,active,False,2025-09-30 09:32:03,01/30,2025-10-18 09:32:03,155,16453.69,pending,PE,Jones and Sons,"USNV Powers, FPO AE 26491",True,True,0,35.6
846,9940,credit_card,Visa,****1396,1396,f9b59f09-a692-488a-8bfb-0319c558ecc2,inactive,False,2024-06-21 09:32:03,06/26,2025-05-04 09:32:03,4,2435.17,verified,PE,Mccoy-Escobar,"75920 Phillips Underpass Suite 000, Sandraland, WV 42860",True,True,0,63.94
847,1173,credit_card,Visa,****2431,2431,3d18cf0c-36f6-472c-a9c7-aa6de35696fa,active,True,2025-04-10 09:32:03,09/26,2025-09-25 09:32:03,183,40966.67,verified,BR,Perez LLC,"87219 Davis Dam Suite 477, West Brian, LA 12957",True,False,0,1.74
