user_id,email,first_name,last_name,phone,date_of_birth,country,city,address,postal_code,registration_date,account_status,kyc_level,kyc_verified,transaction_limit_daily,preferred_currency,risk_score,total_transactions,total_volume,last_login,has_active_card,payment_methods_count,referral_code,is_merchant,merchant_category
877,xgarcia@example.org,Lisette,Cárcamo,+56 73 310 3905,1993-03-03,CL,Pitrufquén,"Avenida Facundo Cortez 696 Dpto. 377, Curacaví, Región Metropolitana",2364200,2025-01-15 19:23:45,active,intermediate,True,30207,CLP,68.84,297,34015.27,2025-10-21 19:23:45,False,4,BB6E3919,True,
878,gabrielgonzalez@example.net,Helena,Ayala,+54 15 2518 5838,1987-03-05,AR,Salta,"Calle Río Gallegos N° 9810, Paraná 3100, Entre Ríos",40005641,2024-10-25 19:23:45,active,basic,True,9773,CLP,48.21,88,1132.27,2025-09-10 19:23:45,True,4,DCA3BCC0,False,
879,fernando62@example.com,Andrea,Guerrero,418 92 64,1967-10-23,CO,Paz de Río,"Calle 93 # 6-89 Sur, Apartamento 3, 546939, Ábrego, Norte de Santander",155272,2024-11-26 19:23:45,active,basic,True,4255,USD,13.62,337,4818.4,2025-08-30 19:23:45,False,2,E988E082,True,
880,egomez@example.com,Tomas,Perez,+54 9 3877 4215,1951-04-24,AR,Neuquén,"Blv. 1 N° 914 Torre 1 Dto. 8, San Ferando del Valle de Catamarca 4700, Catamarca",10043883,2024-07-14 19:23:45,inactive,intermediate,True,40944,ARS,55.49,35,1783.74,,True,4,ADB52FC9,False,
881,camilaflores@example.org,Florencia,Cornejo,+56 800 715 221,1996-01-04,CL,Cartagena,"José de San Martín 632 Of. 1607, Palena, Región de Los Lagos, 1818310",9060230,2024-07-08 19:23:45,active,intermediate,True,31287,BRL,81.53,231,27263.03,2025-09-10 19:23:45,True,3,A17733C7,False,
882,pastorasafe@example.net,Vitória,Peixoto,+55 81 3885-5988,1996-07-07,BR,Nogueira,"Quadra Melina Rezende, 920, Dom Bosco, 45703-102 Rios / RR",50344072,2023-12-08 19:23:45,active,advanced,True,86884,USD,36.76,141,37506.59,2025-09-16 19:23:45,True,3,D3F334A4,False,
883,gomezmora@example.net,Valentina,Sanchez,+54 9 3116 3619,1977-06-28,AR,Santiago del Estero,"Diagonal Tierra del Fuego N° 958, Bahía Blanca 8000, Buenos Aires",46003346,2024-10-10 19:23:45,active,basic,True,2516,COP,20.91,280,19028.61,2025-09-26 19:23:45,True,3,79CDF4FA,False,
884,quezadacristian@example.org,Fernando,Leyton,+56 600 791 824,1979-07-22,CL,Olivar,"Los Aromos 8191, Quirihue, Región de Ñuble",4948820,2024-06-17 19:23:45,inactive,intermediate,True,29390,MXN,62.74,32,3768.69,,False,3,55D5EDD3,True,
885,davidguevara@example.com,Óliver,Ballesteros,985.997.9566x000,1966-04-04,MX,Nueva Granada,"Pasaje Sur Aponte 769 Edif. 614 , Depto. 089, Vieja Antigua y Barbuda, TAMPS 26372",69952,2025-09-25 19:23:45,active,intermediate,True,37161,BRL,11.4,132,47932.07,2025-09-28 19:23:45,True,1,632AFA8E,False,
886,kalvarado@example.net,María Elena,Dueñas,201-759-3519x4576,1997-07-31,MX,Nueva Argentina,"Calle Norte Alba 392 Edif. 418 , Depto. 856, Vieja Mozambique, QRO 25346-1764",05480,2024-08-27 19:23:45,pending_verification,advanced,True,84652,COP,16.08,14,1208.6,,True,2,175E5FC7,False,
887,soriakarla@example.com,Ofelia,Becerra,1-022-932-5419x410,1951-01-05,MX,Nueva Georgia,"Calzada Islandia 384 615, Nueva Vietman, SON 50843-5094",63301,2025-08-08 19:23:45,active,intermediate,True,26299,CLP,13.87,296,29005.98,2025-10-06 19:23:45,True,3,CE6089A8,False,
888,olivia35@example.net,Thiago Nahuel,Martinez,+54 9 3281 6526,1988-07-05,AR,San Salvador de Jujuy,"Avenida Pte. Perón N° 724, Santiago del Estero 4200, Santiago del Estero",35004579,2025-06-08 19:23:45,inactive,none,False,500,USD,70.24,37,4227.22,,False,4,6CEF7F12,False,
889,ana-luisa14@example.net,Marcos,Robles,631.695.4260x8870,1957-01-22,MX,Nueva Mónaco,"Pasaje Sur Gutiérrez 398 Edif. 522 , Depto. 298, Nueva Bangladesh, DGO 64583",95636,2024-05-12 19:23:45,active,basic,True,1085,USD,32.3,365,40668.86,2025-10-03 19:23:45,True,3,FF0C7714,False,
890,rmedina@example.net,Andrea,Blanco,+57 308 032 24 87,1957-05-17,CO,Sabanalarga,"Cl. 131D # 3-98 Este, Apartamento 766, 058502, Guatapé, Antioquia",059702,2025-02-02 19:23:45,active,basic,True,2316,COP,21.13,50,28431.29,2025-10-18 19:23:45,True,2,AD56CC6E,False,
891,casillasdulce-maria@example.com,Estefanía,Laboy,(148)130-0928,1952-11-24,MX,San Ariadna los bajos,"Cerrada Chiapas 813 Interior 665, Vieja Micronesia, DGO 60445-0239",37955-9311,2024-08-12 19:23:45,active,intermediate,True,43034,USD,24.25,368,27073.51,2025-09-26 19:23:45,False,4,5796B801,False,
892,bautistarodriguez@example.net,Maximiliano,Ayala,+54 9 3749 6977,1964-01-20,AR,Rosario,"Avenida 5 N° 572 Piso 2 Dto. 5, La Plata 1900, Buenos Aires",46000100,2024-04-18 19:23:45,active,basic,True,9904,MXN,83.62,147,15215.16,2025-08-26 19:23:45,True,2,61F3C590,False,
893,eliasporras@example.org,Laura,Cavazos,01077369829,1956-03-11,MX,San Ruby los bajos,"Eje vial Valle 231 Edif. 107 , Depto. 789, Vieja Bahrein, COL 16102",57925,2024-05-04 19:23:45,suspended,intermediate,True,10279,ARS,75.91,14,2770.09,,True,4,C01D4150,False,
894,jaimemaldonado@example.net,Romina,Vera,+56 2 3917 5846,1965-06-10,PE,Chonchi,"Ruta 5 Norte, km 747",5643040,2024-03-28 19:23:45,active,advanced,True,81736,COP,49.82,291,15339.52,2025-10-12 19:23:45,True,2,01FA8794,False,services
895,bmoreira@example.net,Alexia,Vieira,41 9192 8328,2002-10-12,BR,Cardoso,"Travessa de Cassiano, 5, Gutierrez, 31800-215 Vasconcelos de Nascimento / AC",49137-616,2025-07-04 19:23:45,active,basic,True,9425,COP,34.65,116,8603.23,2025-09-17 19:23:45,True,1,FF2C2B8E,False,
896,zfogaca@example.net,Ryan,Oliveira,61 2248 1633,1978-09-14,BR,Duarte do Oeste,"Estrada Benicio Câmara, 38, Pousada Santo Antonio, 34794916 Borges / RO",54318707,2024-03-01 19:23:45,active,advanced,True,92736,USD,19.69,455,33813.3,2025-09-21 19:23:45,False,3,B2E0D87C,False,
897,rosashelena@example.com,Patricia,Feliciano,718.878.2770,1996-12-07,MX,Vieja Croacia,"Corredor Sur Apodaca 033 Interior 700, San Diego los bajos, TAMPS 77901",81548,2024-11-01 19:23:45,inactive,advanced,True,82261,CLP,51.75,16,2123.61,,True,3,110838BA,False,
898,angel59@example.com,Francia,Sánchez,3172277577,1967-09-29,CO,Subachoque,"Calle 2G Este # 92P-1 Sur, 150435, Maripí, Boyacá",201885,2025-05-03 19:23:45,active,advanced,True,66661,MXN,97.67,93,17685.91,2025-09-07 19:23:45,False,3,3B6DA5E6,False,
899,fernandezvalentina@example.com,Mateo Benjamin,Perez,+54 15 2199 6110,1961-03-31,AR,Salta,"Av. Güemes N° 9840 Torre 9 Dto. 3, Rawson 9103, Chubut",46003820,2024-11-30 19:23:45,active,advanced,True,60866,ARS,90.49,162,36750.75,2025-10-02 19:23:45,False,3,F28274A7,True,retail
900,nina92@example.com,Alícia,Almeida,+55 (084) 7469 0568,1956-12-05,BR,Costela,"Via Enzo Azevedo, 26, Vera Cruz, 96985172 Ribeiro / MA",93646-871,2025-07-29 19:23:45,active,intermediate,True,43130,USD,2.8,403,12024.7,2025-09-23 19:23:45,False,1,20E259C6,False,
901,venegasleonel@example.org,Blanca,Rosales,05911027764,1958-01-06,MX,Nueva Dominicana,"Privada Tayikistán 457 Edif. 954 , Depto. 879, Vieja Luxemburgo, MEX 25135",75423-3341,2025-05-04 19:23:45,active,none,False,500,ARS,70.87,196,41995.87,2025-09-14 19:23:45,True,4,14D9F57E,False,
902,ricardocastro@example.net,Juan,Carmona,+56 9 8855 4385,1998-02-18,CL,Gorbea,"Manuel Antonio Matta 62, Chillán, Región de Ñuble, 8784640",5967000,2025-01-12 19:23:45,active,intermediate,True,20565,BRL,78.38,377,6626.11,2025-10-14 19:23:45,True,3,8819BDDC,False,
903,cristal79@example.com,Wilfrido,Correa,(503)077-1755,1968-04-22,MX,San Inés los bajos,"Eje vial Serrano 597 508, San Diego los bajos, SON 95236-9704",18514-7378,2025-04-18 19:23:45,active,basic,True,7802,COP,14.18,100,42731.77,2025-10-12 19:23:45,False,4,C91FF77F,True,
904,cardenasbianca@example.net,Timoteo,Sánchez,994.075.5755x1690,1968-12-06,MX,Nueva Alemania,"Pasaje Carbajal 893 427, San Zeferino los bajos, GRO 94788",87261-0313,2024-09-15 19:23:45,active,advanced,True,78396,BRL,57.7,487,46999.9,2025-10-16 19:23:45,True,1,F2D60497,False,
905,nfigueroa@example.com,Blanca,Castro,+56 73 235 0728,1975-07-30,CL,Cauquenes,"Calle Cecilia Castillo 283 Dpto. 9216, Nacimiento, Región del Biobío, 9006770",0329220,2025-07-21 19:23:45,active,none,False,500,USD,41.22,36,44965.17,2025-08-31 19:23:45,False,3,7838BD8F,False,
906,zrobles@example.com,José,Moraga,+56 800 971 134,1983-09-21,CL,Tirúa,"Lautaro 773, Chanco, Región del Maule",3528050,2024-11-29 19:23:45,active,intermediate,True,22134,BRL,82.31,126,37132.73,2025-10-13 19:23:45,True,1,F0F3EDE0,False,
907,sanchezmia@example.org,Mariana,Márquez,+56 800 230 334,1966-10-30,PE,San Pablo,"Calle Eusebio Lillo 6251, Chanco, Región del Maule, 9663750",6118500,2024-08-18 19:23:45,active,basic,True,5780,CLP,2.41,174,3931.62,2025-10-21 19:23:45,True,4,A516926C,False,
908,sajade@example.com,Eduarda,Aragão,+55 81 4084-4075,1953-04-21,BR,da Paz,"Esplanada de Ribeiro, 95, Alto Barroca, 73046314 Martins / PB",83209535,2025-10-01 19:23:45,active,basic,True,2530,COP,91.15,340,42908.83,2025-10-20 19:23:45,True,3,8799B702,False,
909,luisagudelo@example.org,Gabriela,Trujillo,314 19 91,1994-11-06,CO,Campo de la Cruz,"Calle 56 # 88-55 Este, Oficina 397, 232773, Canalete, Córdoba",543702,2024-02-29 19:23:45,inactive,none,False,500,USD,1.0,6,866.83,,True,1,8DA86E63,False,
910,davi-lucca83@example.net,Yan,Vargas,31 4256 2362,1982-09-13,BR,Araújo de Vasconcelos,"Loteamento Borges, 47, Boa Vista, 58805337 Camargo do Amparo / SE",53309-999,2024-08-10 19:23:45,active,basic,True,9406,MXN,92.86,237,24077.37,2025-10-16 19:23:45,True,4,C3EB3DAD,False,
911,auroraramos@example.org,Raquel,Cavalcante,0800-534-2917,1954-06-14,BR,Lima de Costa,"Esplanada da Cruz, 9, Madre Gertrudes, 09213082 Gonçalves / SP",95813946,2023-12-02 19:23:45,active,basic,True,3380,USD,39.83,456,13913.8,2025-10-04 19:23:45,True,4,B139488E,False,
912,javier39@example.com,Rebeca,Gálvez,1-125-295-8511,1994-10-05,MX,San Rafaél los altos,"Periférico Chiapas 878 Interior 896, Vieja República Árabe Siria, DF 31470-0652",47902-3914,2025-04-01 19:23:45,active,intermediate,True,25527,CLP,0.5,484,23530.44,2025-08-26 19:23:45,False,2,75E84767,False,
913,luiz-fernandoteixeira@example.org,Caroline,Alves,+55 41 9154-2306,1981-12-18,BR,Jesus Grande,"Setor Vinicius Casa Grande, 28, São Bento, 96065-220 Carvalho dos Dourados / PI",84730713,2024-11-06 19:23:45,inactive,basic,True,8866,CLP,55.84,41,2197.06,,False,4,0D1506F2,True,
914,joao-felipegarcia@example.org,Heitor,Rocha,+55 (071) 7812 0319,1961-05-14,BR,Vargas,"Distrito Rodrigo Andrade, 32, Vila Da Ária, 13094-968 Jesus do Campo / MT",02843233,2024-08-05 19:23:45,active,intermediate,True,12069,ARS,36.87,319,18608.13,2025-10-04 19:23:45,False,2,B92E5E02,False,
915,eduardopaz@example.org,Javier,Mena,405-944-1084,1990-06-30,MX,San Georgina los bajos,"Circunvalación Sur Samaniego 896 Interior 056, Nueva Albania, DF 70844-9484",31406-6345,2024-10-10 19:23:45,active,none,False,500,CLP,5.75,362,25557.59,2025-08-29 19:23:45,True,4,75110FE8,False,
916,lucio95@example.com,Isabella,Bustos,+54 15 2133 3417,1966-06-09,AR,San Ferando del Valle de Catamarca,"Diagonal J.J. Castelli N° 3237 Torre 7 Dto. 6, Posadas 3300, Misiones",80009594,2025-02-20 19:23:45,active,advanced,True,51204,ARS,46.79,122,40341.28,2025-08-31 19:23:45,True,2,78EE930A,False,
917,arthur-miguelvargas@example.net,Cecília,Cassiano,51 7265 3495,1962-10-19,BR,Nogueira de Silveira,"Recanto Julia Martins, 708, Centro, 68132-126 Aparecida / MT",90956-139,2025-03-20 19:23:45,active,intermediate,True,45854,BRL,55.97,218,864.83,2025-09-05 19:23:45,False,4,6E219643,False,
918,doloresherrera@example.com,Marcela,Hernández,809.203.7089x89080,1961-08-17,MX,San Pamela los altos,"Corredor Soliz 907 170, Nueva Barbados, YUC 52934-3237",23952,2024-09-14 19:23:45,pending_verification,basic,True,3142,ARS,69.94,47,3358.38,,False,1,65DE6519,False,
919,alvaradofernando@example.net,Micaela,Sotelo,(398)935-3587x777,2002-01-25,MX,Nueva Bahamas,"Diagonal Tlaxcala 502 545, Vieja Federación de Rusia, Q. ROO 40388-9138",47286,2024-11-18 19:23:45,active,intermediate,True,37390,ARS,34.36,134,33841.17,2025-09-01 19:23:45,False,2,A6546BE2,False,food
920,lgarces@example.com,León,Toro,+57 307 017 96 62,1965-11-16,CO,Cucunubá,"Cl. 88 # 7-82, 256650, Útica, Cundinamarca",,2025-03-31 19:23:45,active,intermediate,True,27912,USD,6.66,99,2387.27,2025-10-03 19:23:45,True,2,9821B3A1,False,
921,haragon@example.com,Manuel,Rosario,082-483-9560,1997-04-06,MX,Vieja Seychelles,"Periférico Norte Muñoz 908 Interior 018, Nueva Nicaragua, MICH 93046",26797,2023-11-17 19:23:45,active,intermediate,True,23819,MXN,2.73,398,29088.06,2025-10-17 19:23:45,False,2,42419789,False,
922,benjamingutierrez@example.org,Samuel,Diaz,+54 15 2932 2683,2000-05-16,AR,Constitución,"Avenida Omar Nuñez N° 152, Chilecito 5360, La Rioja",30002317,2024-09-21 19:23:45,active,intermediate,True,35516,MXN,80.45,247,97.16,2025-08-26 19:23:45,True,3,234E1EF4,False,
923,gcampos@example.com,Matteo,Porto,0300 346 9329,1971-04-23,BR,Câmara do Campo,"Lago João Pedro Aragão, Padre Eustáquio, 11644-753 Azevedo do Norte / MA",78426-142,2024-10-10 19:23:45,active,intermediate,True,43669,BRL,97.96,230,13250.98,2025-10-22 19:23:45,False,3,FC45E923,False,
924,bduarte@example.net,Apollo,Novaes,0800 095 7454,1993-02-10,BR,Montenegro,"Vereda Abreu, 272, Vila De Sá, 25163382 da Conceição / AC",41636566,2024-10-09 19:23:45,active,advanced,True,95597,ARS,61.6,16,42815.59,2025-10-10 19:23:45,True,1,FACF0C5A,False,
925,kramirez@example.org,Juan Ignacio,Sosa,+54 9 3709 7167,1984-07-03,AR,Viedma,"Avenida Formosa N° 317 Piso 3 Dto. 5, Río Gallegos 9400, Santa Cruz",46003990,2024-03-31 19:23:45,inactive,advanced,True,58463,CLP,16.02,48,386.01,,True,2,3C233042,False,
926,lbruna@example.net,María,Hernández,+56 2 3700 4629,1968-02-15,CL,Melipilla,"Calle Caupolicán 887, Antártica, Región de Magallanes y de la Antártica Chilena",5562530,2024-05-26 19:23:45,active,intermediate,True,12211,BRL,24.17,115,897.48,2025-10-19 19:23:45,True,3,5AE7DAAF,False,
927,uda-rosa@example.com,João Lucas,da Cruz,(041) 6923 2903,1975-04-20,BR,Jesus da Praia,"Aeroporto Joaquim da Rosa, 191, Lajedo, 56208592 Abreu / TO",73762372,2024-03-28 19:23:45,inactive,basic,True,3510,ARS,13.58,27,3529.97,,True,4,7D7213F3,False,
928,hildasaavedra@example.com,Sofía,Ozuna,109-741-3701,2007-09-07,MX,San Rosa los altos,"Circunvalación San Luis Potosí 575 027, Nueva Serbia, MEX 56180",72449-6177,2024-11-20 19:23:45,active,basic,True,3428,CLP,38.58,245,25389.01,2025-10-01 19:23:45,True,4,B1CE8314,False,
929,sbarbosa@example.org,Maria Flor,Camargo,(021) 4229 8826,1985-06-04,BR,Sales de Nascimento,"Colônia de Novaes, 17, Céu Azul, 60589-807 Fonseca Alegre / MG",76873989,2025-02-06 19:23:45,active,intermediate,True,15157,MXN,95.63,260,38303.12,2025-10-04 19:23:45,False,4,3CE79F10,False,
930,maria-ceciliafarias@example.com,Evelyn,da Rosa,(084) 5151 0217,1982-06-16,BR,Campos,"Praia Marcela Dias, 4, Vila Piratininga, 42081-106 Ribeiro / TO",63188-936,2024-06-02 19:23:45,active,intermediate,True,30572,COP,9.72,192,37167.42,2025-09-15 19:23:45,True,3,E31C4019,False,
931,zacariasmanzanares@example.org,Wilfrido,Bustos,(749)601-3025,1963-03-13,MX,Vieja Somalia,"Circunvalación Querétaro 945 900, San Aurora los altos, COAH 74097",92731,2025-02-23 19:23:45,inactive,advanced,True,68242,ARS,4.47,28,204.11,,True,4,B1474F97,True,
932,sofia16@example.com,Silvia,Nazario,1-435-289-6654x0162,1962-01-10,MX,San Karla los bajos,"Calzada Norte Suárez 597 Edif. 990 , Depto. 837, San Florencia los bajos, JAL 26238",19313-4073,2025-05-01 19:23:45,active,advanced,True,77033,ARS,13.37,343,7651.91,2025-09-04 19:23:45,True,2,863338F9,False,
933,geronimocaceres@example.com,Jazmin,Ortiz,+54 15 2891 9441,1990-01-15,AR,Comodoro Rivadavia,"Diagonal Tierra del Fuego N° 12, Ushuaia 9410, Tierra del Fuego",31009463,2024-07-30 19:23:45,active,basic,True,5131,BRL,73.31,277,25356.17,2025-09-13 19:23:45,True,2,56E1C44B,False,
934,luiz-henriquerezende@example.org,Maria Liz,Costa,(061) 6678-7452,1979-03-22,BR,Camargo,"Distrito de da Luz, Barão Homem De Melo 3ª Seção, 14769769 Fonseca Paulista / AL",21794949,2023-12-04 19:23:45,active,intermediate,True,49643,USD,52.38,98,15200.59,2025-09-08 19:23:45,True,2,A6F90B84,False,tech
935,bustamantealdonza@example.com,Luisa,Carrasco,(201)540-9911,1961-12-14,MX,San Salma los bajos,"Continuación Guerrero 448 Interior 681, San Eloisa los altos, GRO 94722-8829",29090-9378,2025-04-27 19:23:45,suspended,basic,True,9779,CLP,29.88,26,1447.01,,False,4,0FCDCAF7,False,food
936,broa@example.net,Angélica,Monsalve,607 126 80 04,2000-06-10,CO,Guarne,"Cr. 62 # 81-4, 688551, Concepción, Santander",978451,2025-02-12 19:23:45,active,advanced,True,55927,ARS,97.03,160,15521.81,2025-10-08 19:23:45,False,2,10B7321E,False,
937,kaguilar@example.com,Joaquín,Alvarez,904.732.5723x15771,1987-07-30,MX,Vieja Senegal,"Calle Azerbaiyán 380 Edif. 626 , Depto. 826, San Eduardo de la Montaña, TLAX 31055",84372-5268,2023-12-09 19:23:45,active,intermediate,True,34421,BRL,67.88,56,15524.88,2025-10-05 19:23:45,True,2,4429EF89,False,
938,ana01@example.org,Isabel,Gómez,3068592325,1969-05-17,CO,Sevilla,"Avenida carrera 6ª # 34-5, 520518, Ricaurte, Nariño",272438,2024-04-15 19:23:45,active,intermediate,True,45929,ARS,30.79,126,49930.73,2025-09-10 19:23:45,True,3,671FBBDC,False,services
939,mathiasmonteiro@example.com,Jade,Jesus,+55 31 5369 0690,1978-02-07,BR,Moraes da Prata,"Travessa Vinicius Duarte, 96, Ambrosina, 16341-508 Freitas de Carvalho / RR",24876-439,2025-02-07 19:23:45,active,none,False,500,ARS,72.72,287,27816.2,2025-09-24 19:23:45,True,1,7A065A23,False,retail
940,ciro64@example.net,Augusto,Moreno,+54 15 2136 0005,1950-03-28,AR,Merlo,"Boulevard 5 N° 48 Piso 8 Dto. 9, Formosa 3600, Formosa",44001184,2025-04-07 19:23:45,active,intermediate,True,37378,MXN,34.04,434,34230.2,2025-09-19 19:23:45,True,2,150D251C,False,
941,fvidal@example.org,Pablo,Rodríguez,+56 2 3410 6129,1991-02-02,CL,Contulmo,"Ruta T-18, km 3, Región de Valparaíso",2618670,2025-10-07 19:23:45,inactive,basic,True,7410,CLP,6.65,4,1549.16,,False,2,2EB4FD13,False,
942,rodolforeynoso@example.com,Aida,Barragán,170-014-7068x48101,2000-08-31,MX,Vieja Argentina,"Peatonal Vega 763 Edif. 830 , Depto. 124, Nueva Chile, DGO 95286",06607-0990,2025-06-07 19:23:45,active,basic,True,9975,BRL,74.05,371,7018.08,2025-10-03 19:23:45,True,2,6760A24C,False,
943,valentinamartinez@example.net,Thiago Benjamin,Gutierrez,+54 9 3416 3895,1955-11-11,AR,Córdoba,"Avenida 4 N° 19, Santa Fe 3000, Santa Fe",34003698,2024-07-21 19:23:45,inactive,none,False,500,BRL,81.98,13,3801.12,,False,2,33B988FA,False,
944,nlondono@example.com,Jenny,Camargo,57 327 975 10 18,1968-09-07,CO,Montelíbano,"Cr. 6W Este # 4Z-57 Este, 681186, Vélez, Santander",257717,2024-07-05 19:23:45,active,basic,True,9093,COP,3.37,258,42058.35,2025-09-30 19:23:45,False,1,345AB693,False,retail
945,azevedomarcelo@example.org,Thiago,Mendes,+55 (021) 6477 1619,1971-03-23,BR,Montenegro do Oeste,"Avenida da Paz, 5, Conjunto Santa Maria, 51093317 Albuquerque / MG",81826120,2024-08-25 19:23:45,active,intermediate,True,39468,CLP,81.8,144,26675.65,2025-10-11 19:23:45,True,2,AFCD7768,True,
946,aragaojuliana@example.org,Marcela,Santos,0500 525 7121,1957-04-08,BR,Nogueira,"Parque Juliana Pereira, 519, Vila São Gabriel, 80025982 Fernandes / ES",73367556,2025-08-21 19:23:45,inactive,basic,True,5640,MXN,47.41,12,3160.66,,True,4,2FCBDBB3,False,
947,ialbuquerque@example.net,Nathan,Mendes,+55 (011) 5037 9983,1957-08-28,BR,Viana do Campo,"Quadra Sousa, 2, Santa Branca, 60385-547 Caldeira Paulista / PB",15179-833,2024-04-07 19:23:45,active,basic,True,7406,BRL,35.81,491,26076.66,2025-10-02 19:23:45,True,1,E1909869,False,
948,jose-emilio39@example.com,Alonso,Barrios,040.084.5000,1963-06-01,MX,Nueva Mauricio,"Cerrada Oaxaca 761 Edif. 280 , Depto. 594, San Nayeli los altos, QRO 29628",01201,2025-03-28 19:23:45,active,intermediate,True,44646,CLP,37.5,393,5456.7,2025-09-23 19:23:45,False,2,883F4344,False,
949,judith71@example.net,Fidel,Barajas,620-652-0589x5676,1965-05-25,MX,Nueva Montenegro,"Cerrada Sur Nieves 647 332, San Raquel los bajos, YUC 18719-9784",28327-1129,2024-05-13 19:23:45,inactive,intermediate,True,12313,BRL,63.1,25,3101.44,,True,1,750BB959,False,
950,uojeda@example.org,Thiago Benjamin,Vazquez,+54 9 3405 5971,2004-08-08,AR,Posadas,"Avenida Salta N° 148, Merlo 5881, San Luis",57003819,2024-07-29 19:23:45,active,basic,True,2794,ARS,95.24,138,31762.07,2025-10-18 19:23:45,True,4,18DA1352,False,
951,catalinasanchez@example.net,Herney,Arenas,+573143779392,1957-01-16,CO,Mogotes,"Av. La Unión # 72-57, Casa 2, 151489, Tinjacá, Boyacá",947933,2024-10-04 19:23:45,active,basic,True,2636,COP,26.7,193,47571.97,2025-10-15 19:23:45,True,2,BD8FEDD8,True,other
952,barbara11@example.com,Alícia,Cassiano,+55 (084) 1424-5730,1956-07-15,BR,Pires,"Chácara de Novais, Ambrosina, 04079-619 Guerra de Lopes / RR",06005716,2023-11-23 19:23:45,active,basic,True,2389,MXN,26.11,137,44389.92,2025-10-08 19:23:45,True,4,373C7F84,False,
953,luislillo@example.net,Fernanda,Vargas,+56 41 284 4214,1984-09-26,CL,Buin,"Arturo Vallejos 450, Río Claro, Región del Maule",7737740,2024-06-14 19:23:45,active,basic,True,1890,USD,89.47,260,27191.87,2025-10-10 19:23:45,True,2,B9B0B6D5,False,retail
954,luciano-benjaminacosta@example.net,Thiago Benjamin,Sanchez,+54 15 2601 5227,1977-01-18,AR,Córdoba,"Av. Salta N° 86, Resistencia 3500, Chaco",34004186,2024-05-01 19:23:45,active,advanced,True,86480,MXN,28.27,83,15367.5,2025-09-11 19:23:45,False,4,A0517AF3,False,
